ID	222	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	244	248	249	251	252	253	254	255	256	257	258	259	263	264	265	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293
Lacibacter2	0.002803738	0.001869159	0.003738318	0	0.004672897	0.005607477	0.018691589	0.018691589	0.014018692	0.012149533	0.012149533	0.010280374	0.014018692	0.009345794	0.006542056	0.001869159	0.002803738	0	0.002803738	0	0.004672897	0.006542056	0.001869159	0.005607477	0	0.005607477	0.001869159	0.003738318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured Sordariomycetes4	0	0	0	0	0	0	0	0	0	0	0	0.007476636	0	0.005607477	0	0.322429907	0.037383178	0.014018692	0.018691589	0	0.035514019	0.081308411	0.048598131	0.044859813	0.054205607	0.102803738	0.010280374	0.023364486	0.340186916	0	0	0	0.004672897	0.01588785	0.003738318	0.068224299	0.028971963	0.04953271	0.001869159	0	0	0.007476636	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009345794	0	0	0	0
Massilia4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009345794	0	0	0	0.017757009	0.010280374	0.002803738	0.004672897	0.008411215	0.012149533	0.023364486	0.012149533	0.014953271	0.012149533	0.122429907	0.028971963	0.046728972	0.028037383	0.01682243	0.027102804	0.069158879	0.023364486	0.034579439	0.005607477	0.011214953	0.005607477	0.007476636	0.01682243	0.008411215	0.011214953	0	0.012149533
Uncultured Deltaproteobacteria	0.003738318	0.004672897	0.002803738	0	0.002803738	0.002803738	0.003738318	0.002803738	0.002803738	0	0.003738318	0.001869159	0.001869159	0	0.005607477	0.001869159	0	0	0.000934579	0	0	0.002803738	0.000934579	0.001869159	0.002803738	0.002803738	0.001869159	0.002803738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Noviherbaspirillum	0	0	0	0	0	0	0.001869159	0	0	0.005607477	0	0	0.002803738	0	0.004672897	0	0.000934579	0	0	0	0	0	0	0.002803738	0	0	0	0	0	0	0	0	0.008411215	0.014018692	0.007476636	0.006542056	0.009345794	0.008411215	0.005607477	0.013084112	0.013084112	0.003738318	0.008411215	0.006542056	0.012149533	0.026168224	0.046728972	0.024299065	0.009345794	0.003738318	0.052336449	0.01588785	0.014018692	0.019626168	0.010280374	0.019626168	0.003738318	0.019626168	0.005607477	0.014018692
Spizellomycetales-Rhizophlyctidales	0.018691589	0	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002803738	0	0	0.009345794	0.013084112	0.011214953	0.006542056	0.004672897	0	0.003738318	0	0	0	0	0	0.014018692	0.037383178	0.036448598	0.028037383	0.025233645	0.012149533	0.010280374	0.014953271	0.036448598	0.002803738	0	0	0	0	0.000934579	0	0	0	0.003738318	0.001869159	0.012149533	0.000934579	0.001869159	0.005607477	0	0	0.001869159
Uncultured Chitinophagaceae5	0.009345794	0.005607477	0.001869159	0	0.004672897	0	0.004672897	0	0.001869159	0.002803738	0.005607477	0.003738318	0.002803738	0	0	0.001869159	0	0	0	0	0.002803738	0.008411215	0	0.007476636	0.001869159	0.001869159	0.002803738	0.006542056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured Microscillaceae3	0.011214953	0.009345794	0.014018692	0	0.010280374	0.010280374	0.004672897	0.004672897	0.001869159	0.001869159	0.003738318	0	0.004672897	0.002803738	0.000934579	0	0	0	0.004672897	0	0	0.005607477	0.003738318	0	0.001869159	0.005607477	0.004672897	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spongomonas2	0	0.000934579	0.002803738	0	0	0	0.002803738	0.006542056	0.000934579	0.005607477	0.005607477	0.000934579	0.003738318	0	0.004672897	0.000934579	0	0.001869159	0	0	0	0.001869159	0.001869159	0	0.002803738	0.002803738	0.010280374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracercomonas	0.003738318	0.005607477	0.001869159	0	0.005607477	0.012149533	0.006542056	0.004672897	0.006542056	0.005607477	0.008411215	0.004672897	0.002803738	0.001869159	0.002803738	0.001869159	0	0.007476636	0.017757009	0	0	0.001869159	0	0	0.007476636	0.009345794	0.008411215	0.002803738	0	0	0	0.011214953	0	0	0	0	0	0	0	0	0	0	0	0	0.005607477	0.001869159	0.009345794	0.001869159	0.012149533	0.005607477	0.003738318	0.000934579	0	0.001869159	0.001869159	0.004672897	0.004672897	0.006542056	0.002803738	0.002803738
Uncultured Blastocatellaceae	0.012149533	0.019626168	0.020560748	0	0.010280374	0.002803738	0.002803738	0.012149533	0.013084112	0.005607477	0.012149533	0.001869159	0.007476636	0.004672897	0.002803738	0	0	0	0.000934579	0	0	0.005607477	0.001869159	0.008411215	0.013084112	0.007476636	0.000934579	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhogostoma4	0	0.002803738	0.000934579	0	0.004672897	0.002803738	0.004672897	0	0	0	0.003738318	0.004672897	0.003738318	0.014953271	0	0	0	0.009345794	0	0	0	0.011214953	0.05046729	0.021495327	0.022429907	0.018691589	0.021495327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spizellomycetales-Rhizophlyctidales2	0	0	0	0	0.005607477	0.000934579	0.004672897	0	0	0	0	0.011214953	0	0	0.017757009	0	0	0	0	0	0	0.000934579	0	0.037383178	0	0	0.005607477	0	0	0	0	0	0.000934579	0.006542056	0.010280374	0.007476636	0.008411215	0.01588785	0.008411215	0	0.001869159	0.022429907	0.002803738	0.008411215	0.009345794	0.014018692	0.001869159	0.002803738	0.002803738	0	0.006542056	0	0	0.004672897	0	0	0	0	0	0.002803738
Uncultured Pyrinomonadaceae2 (RB41)	0.010280374	0.010280374	0.007476636	0	0.002803738	0.004672897	0.002803738	0.002803738	0.006542056	0.002803738	0.008411215	0.004672897	0.003738318	0	0	0.000934579	0.004672897	0	0.002803738	0	0	0.001869159	0.000934579	0	0.003738318	0.001869159	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured Chytridiomycetes4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006542056	0.004672897	0.007476636	0.006542056	0.003738318	0.005607477	0.001869159	0.003738318	0.007476636	0.002803738	0.005607477	0	0	0	0.001869159	0.009345794	0.003738318	0	0.004672897	0.004672897	0.003738318	0.001869159	0.005607477	0.005607477	0.008411215	0.002803738	0
Phytophthora	0	0	0.004672897	0.058878505	0.006542056	0	0	0.006542056	0	0	0	0.002803738	0.000934579	0.027102804	0.026168224	0.003738318	0.041121495	0.01682243	0.028037383	0.086915888	0.034579439	0	0.007476636	0	0	0	0	0	0	0.1	0.091588785	0.119626168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured Pyrinomonadaceae3 (RB41)	0.007476636	0.004672897	0.001869159	0	0.001869159	0.004672897	0	0	0	0	0	0	0	0	0	0.002803738	0	0.010280374	0.001869159	0	0	0.004672897	0.000934579	0.001869159	0.002803738	0.003738318	0.000934579	0.001869159	0	0.002803738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cochliobolus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002803738	0.000934579	0	0	0	0	0	0	0.021495327	0.008411215	0.005607477	0.005607477	0.003738318	0.008411215	0.006542056	0.004672897	0.000934579	0.004672897	0.000934579	0.002803738	0.005607477	0.004672897	0.000934579	0.004672897	0.001869159	0.001869159	0.004672897	0	0	0.000934579	0	0.002803738	0	0	0.003738318	0
Elegia	0	0.000934579	0.006542056	0.002803738	0.01588785	0.011214953	0.031775701	0.070093458	0.01588785	0.058878505	0.042990654	0.011214953	0.028037383	0.018691589	0.018691589	0	0	0.004672897	0	0	0.011214953	0.004672897	0	0	0	0	0.008411215	0	0	0	0	0	0	0	0	0	0	0	0	0.006542056	0	0	0.011214953	0.027102804	0.020560748	0.019626168	0.009345794	0.003738318	0.013084112	0.007476636	0.017757009	0.002803738	0	0	0.001869159	0	0	0.005607477	0	0.001869159
Hantzschia amphioxys	0.001869159	0.003738318	0.000934579	0	0.003738318	0	0.003738318	0.001869159	0.014018692	0.004672897	0.018691589	0.009345794	0.002803738	0.006542056	0.004672897	0.000934579	0	0.002803738	0	0	0	0.028037383	0.014018692	0.004672897	0.046728972	0.036448598	0.051401869	0.01682243	0	0	0	0	0	0	0	0	0	0.007476636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured Tremellomycetes2	0	0.006542056	0.003738318	0.096261682	0	0	0	0	0.001869159	0	0	0	0	0.019626168	0.034579439	0	0.023364486	0.057009346	0	0.03271028	0.126168224	0	0.001869159	0	0	0.000934579	0.003738318	0.034579439	0.063551402	0.096261682	0.153271028	0.123364486	0.012149533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008411215	0	0	0	0
Arenimonas	0.000934579	0.001869159	0.001869159	0	0.002803738	0.004672897	0.003738318	0.001869159	0.000934579	0.000934579	0.000934579	0.002803738	0.001869159	0	0.002803738	0	0	0	0.005607477	0	0.007476636	0.003738318	0.005607477	0.002803738	0.004672897	0.004672897	0.003738318	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Niastella koreensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003738318	0	0	0.011214953	0.007476636	0.007476636	0.024299065	0.023364486	0.011214953	0.024299065	0.009345794	0.013084112	0.007476636	0.007476636	0.008411215	0.013084112	0.004672897	0.023364486	0.009345794	0.012149533	0.012149533
Uncultured Gammaproteobacteria	0.003738318	0	0.000934579	0	0.002803738	0.001869159	0	0.001869159	0	0	0	0	0.000934579	0.000934579	0	0.000934579	0	0	0.001869159	0	0	0	0.004672897	0	0.000934579	0.000934579	0.002803738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000934579	0	0	0.002803738	0.000934579	0.000934579	0	0	0.004672897
Rhogostoma5	0.008411215	0	0	0	0.006542056	0.006542056	0.004672897	0	0.002803738	0.000934579	0.002803738	0.012149533	0.002803738	0.010280374	0	0.000934579	0	0	0.011214953	0	0	0	0	0	0	0.012149533	0	0	0	0	0	0	0	0	0.008411215	0	0	0	0.003738318	0.008411215	0.003738318	0.008411215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavisolibacter4	0.008411215	0.003738318	0.006542056	0	0.003738318	0.003738318	0	0	0	0	0	0.002803738	0	0	0	0.001869159	0	0	0.001869159	0	0	0.001869159	0	0.005607477	0.003738318	0	0	0.004672897	0.009345794	0	0	0	0.061682243	0.008411215	0.004672897	0.003738318	0.004672897	0.005607477	0.014953271	0.013084112	0.008411215	0.006542056	0	0	0	0	0	0	0	0	0.000934579	0	0	0	0.003738318	0	0	0	0	0
Uncultured Nitrososphaeraceae	0.014953271	0.012149533	0.005607477	0	0.001869159	0.004672897	0.004672897	0.001869159	0.003738318	0.001869159	0.004672897	0.000934579	0.013084112	0.006542056	0.001869159	0	0	0	0.000934579	0	0	0.014953271	0.013084112	0.007476636	0.010280374	0.011214953	0.013084112	0.003738318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured Burkholderiaceae3	0	0.000934579	0.000934579	0	0.002803738	0.000934579	0	0.000934579	0.002803738	0.002803738	0.002803738	0.001869159	0.001869159	0.003738318	0.000934579	0.002803738	0.000934579	0	0.000934579	0	0	0.001869159	0.002803738	0.006542056	0.001869159	0.007476636	0.000934579	0.000934579	0	0	0	0	0	0	0	0	0	0	0.000934579	0	0	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium2	0.004672897	0.006542056	0.012149533	0.020560748	0.014018692	0.004672897	0.152336449	0.017757009	0.058878505	0.01682243	0.034579439	0.03364486	0.097196262	0.03271028	0.007476636	0.004672897	0.019626168	0	0.005607477	0	0	0.012149533	0.000934579	0.004672897	0	0	0.001869159	0.010280374	0	0	0.013084112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Azospirillum	0	0	0.004672897	0	0	0	0	0	0	0	0	0	0	0	0	0.004672897	0.013084112	0	0	0	0	0	0	0	0	0	0	0	0.005607477	0	0	0	0	0.003738318	0	0.007476636	0.002803738	0.001869159	0.005607477	0.004672897	0.003738318	0.001869159	0	0	0.005607477	0	0	0	0	0	0	0	0	0.037383178	0.002803738	0.05046729	0.005607477	0.035514019	0	0
Uncultured Burkholderiaceae4	0.001869159	0.014953271	0.018691589	0	0.013084112	0.013084112	0.010280374	0.002803738	0.021495327	0.003738318	0.007476636	0.005607477	0.013084112	0.020560748	0.003738318	0.013084112	0.039252336	0.024299065	0.019626168	0	0	0.010280374	0.000934579	0.031775701	0.005607477	0.009345794	0.003738318	0.008411215	0	0	0	0.017757009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured Sandonidae2	0.006542056	0.008411215	0.037383178	0	0.022429907	0.014953271	0.010280374	0.03364486	0.022429907	0.027102804	0.040186916	0.020560748	0.008411215	0.038317757	0.017757009	0	0	0	0.024299065	0	0.005607477	0.014018692	0.036448598	0.031775701	0.056074766	0.023364486	0.027102804	0.010280374	0	0.009345794	0	0.030841121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ramlibacter3	0.000934579	0.000934579	0.001869159	0	0.001869159	0.002803738	0.000934579	0.003738318	0.002803738	0.003738318	0.002803738	0.004672897	0.000934579	0	0.002803738	0.002803738	0	0	0.001869159	0	0	0.002803738	0.003738318	0.000934579	0.001869159	0.006542056	0.003738318	0.002803738	0	0	0	0	0	0	0	0	0	0	0.002803738	0	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rubrobacter	0.000934579	0.002803738	0.000934579	0	0.002803738	0.002803738	0.002803738	0	0.005607477	0.000934579	0.001869159	0.000934579	0.002803738	0	0	0	0	0	0.001869159	0	0.001869159	0	0.000934579	0.002803738	0	0.002803738	0.000934579	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ohtaekwangia2	0.001869159	0.004672897	0.000934579	0	0.004672897	0.002803738	0.000934579	0.002803738	0	0.000934579	0.000934579	0.000934579	0.000934579	0	0	0	0	0	0	0	0	0.004672897	0.003738318	0.000934579	0	0.003738318	0.001869159	0.004672897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Massilia5	0	0.004672897	0.002803738	0	0.004672897	0.004672897	0.006542056	0.011214953	0.000934579	0.008411215	0.012149533	0.001869159	0.006542056	0.005607477	0.008411215	0.004672897	0.000934579	0	0.006542056	0	0	0	0.002803738	0.001869159	0.000934579	0.005607477	0.003738318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000934579	0	0	0	0	0	0	0	0.002803738	0.000934579	0	0	0	0	0	0	0
Mortierella	0.353271028	0.33271028	0.258878505	0.040186916	0.219626168	0.157943925	0.065420561	0.046728972	0.188785047	0.040186916	0.106542056	0.173831776	0.081308411	0.077570093	0.074766355	0.007476636	0.027102804	0.009345794	0.057943925	0.002803738	0.042990654	0.123364486	0.093457944	0.121495327	0.137383178	0.13271028	0.055140187	0.127102804	0	0	0	0	0	0.002803738	0	0.001869159	0	0.013084112	0	0	0.002803738	0.000934579	0.014953271	0.025233645	0.013084112	0.017757009	0.004672897	0.005607477	0.021495327	0.014018692	0.012149533	0.034579439	0.011214953	0.021495327	0.024299065	0.027102804	0.011214953	0.040186916	0.028971963	0.011214953
Bicoecaceae	0	0.000934579	0	0	0	0	0.001869159	0.000934579	0	0.000934579	0.000934579	0.000934579	0.000934579	0	0	0.000934579	0	0	0.012149533	0	0	0	0.004672897	0.004672897	0.004672897	0.006542056	0.003738318	0	0	0	0	0	0	0.006542056	0.005607477	0	0.008411215	0.000934579	0.013084112	0.009345794	0.003738318	0.005607477	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003738318	0	0	0	0
Dyadobacter	0.000934579	0	0.002803738	0	0.001869159	0.003738318	0.000934579	0.003738318	0.000934579	0.002803738	0.001869159	0.000934579	0.006542056	0	0	0	0	0	0.000934579	0	0	0.005607477	0.001869159	0.000934579	0	0.000934579	0	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ramlibacter4	0	0.001869159	0.002803738	0	0.001869159	0.000934579	0	0	0	0	0	0	0	0	0	0.000934579	0	0	0.001869159	0	0	0.000934579	0.002803738	0.001869159	0.007476636	0.010280374	0.007476636	0.001869159	0	0	0	0	0	0.005607477	0.000934579	0	0.002803738	0	0.003738318	0.000934579	0.000934579	0.001869159	0.002803738	0.001869159	0.001869159	0.000934579	0	0.000934579	0.006542056	0.004672897	0	0.012149533	0.006542056	0.006542056	0.002803738	0.005607477	0.009345794	0.011214953	0.006542056	0.009345794
Uncultured Burkholderiaceae5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002803738	0	0.004672897	0	0.002803738	0.020560748	0.008411215	0.013084112	0.022429907	0.007476636	0.012149533	0.010280374	0.01682243	0.005607477	0.004672897	0	0.001869159	0	0.000934579	0	0.000934579	0.000934579	0.001869159
Bacillus2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006542056	0	0	0	0.012149533	0.024299065	0.025233645	0.014018692	0.020560748	0.042056075	0.05046729	0.03364486	0.031775701	0.046728972	0.005607477	0.010280374	0.005607477	0	0.004672897	0	0.004672897	0.000934579	0.002803738	0.003738318	0.008411215	0.003738318	0.001869159	0	0.003738318	0.001869159	0.008411215	0
Uncultured Blastocatellaceae2	0.038317757	0.031775701	0.024299065	0	0.01588785	0.012149533	0.012149533	0.008411215	0.009345794	0.01682243	0.017757009	0.011214953	0.010280374	0.006542056	0.003738318	0.007476636	0.009345794	0.014018692	0.011214953	0	0.000934579	0.01682243	0.008411215	0.012149533	0.007476636	0.003738318	0.002803738	0.010280374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured Dothideomycetes2	0	0	0	0	0.003738318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014018692	0	0	0	0.002803738	0.000934579	0	0	0	0.004672897	0.005607477	0.001869159	0.001869159	0	0.000934579	0.006542056	0	0.002803738	0.002803738	0.000934579	0.005607477	0.003738318	0.003738318	0.002803738	0.004672897	0.000934579	0.001869159
Uncultured Chytridiomycetes5	0.000934579	0	0	0.026168224	0	0	0	0	0	0	0	0	0	0	0.000934579	0	0	0.009345794	0	0.024299065	0.003738318	0	0	0	0	0	0.000934579	0	0	0.027102804	0.005607477	0	0	0.165420561	0.064485981	0.028971963	0.06728972	0.105607477	0.102803738	0.178504673	0.338317757	0.035514019	0.097196262	0.119626168	0.148598131	0.339252336	0.339252336	0.425233645	0.041121495	0.079439252	0.186915888	0.028971963	0.057943925	0.071028037	0.151401869	0.134579439	0.300934579	0.095327103	0.042990654	0.13364486
Nitrospira	0.004672897	0.005607477	0.008411215	0.000934579	0.001869159	0.004672897	0.007476636	0.001869159	0.005607477	0.005607477	0.002803738	0.004672897	0.003738318	0.006542056	0.002803738	0.001869159	0	0.003738318	0.003738318	0	0	0.004672897	0.002803738	0.005607477	0.007476636	0.014018692	0.004672897	0.004672897	0.001869159	0	0	0	0	0.000934579	0.002803738	0.000934579	0.000934579	0.000934579	0.000934579	0	0	0.000934579	0	0.001869159	0	0	0	0	0.000934579	0	0	0.001869159	0	0	0.000934579	0.000934579	0.000934579	0	0.002803738	0
Uncultured Chitinophagaceae6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004672897	0	0	0	0.000934579	0	0	0.000934579	0	0.002803738	0.001869159	0.004672897	0.000934579	0.014953271	0.001869159	0	0	0.001869159	0.002803738	0.001869159	0.014018692	0.012149533	0.008411215	0.014953271	0.005607477	0.000934579	0.002803738
Pseudomonas2	0.000934579	0.004672897	0.002803738	0	0.014018692	0.001869159	0.012149533	0.005607477	0.007476636	0.012149533	0.011214953	0.009345794	0.021495327	0.008411215	0.014018692	0	0	0	0	0	0	0.001869159	0	0	0	0	0.002803738	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhyzophidiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004672897	0	0	0	0	0.000934579	0	0	0.000934579	0.004672897	0.002803738	0.001869159	0.002803738	0.001869159	0.012149533	0.004672897	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003738318	0.009345794	0	0.001869159	0.027102804	0.001869159	0.007476636	0	0.008411215	0	0	0	0	0	0	0	0	0
Mariannaea elegans var. punicea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074766355	0	0	0	0	0	0	0	0	0	0	0.004672897	0	0.047663551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003738318	0	0.01588785	0.007476636	0.014953271	0.001869159	0.002803738	0.005607477	0.007476636	0.017757009	0.022429907	0.025233645	0.039252336	0.018691589	0.005607477	0.014018692	0.01588785
Uncultured Anaerolineaceae	0.018691589	0.014018692	0.025233645	0.002803738	0.017757009	0.007476636	0.006542056	0.008411215	0.004672897	0.008411215	0.004672897	0.012149533	0.012149533	0.006542056	0.012149533	0.003738318	0.004672897	0	0.007476636	0	0.001869159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured Nitrosomonadaceae (MND1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01682243	0	0	0	0	0	0	0.002803738	0	0	0	0.000934579	0.004672897	0.002803738	0.000934579	0.002803738	0.001869159	0	0	0.006542056	0.005607477	0.001869159	0.001869159	0.004672897	0.003738318	0.011214953	0.006542056	0.005607477
Uncultured MAST-12C	0	0	0	0	0	0	0	0	0.001869159	0	0	0.000934579	0.001869159	0	0	0	0	0	0	0	0.006542056	0	0	0.001869159	0	0	0.000934579	0	0	0	0	0	0.012149533	0.005607477	0.007476636	0.004672897	0.009345794	0.010280374	0.006542056	0.008411215	0.006542056	0.011214953	0	0	0	0	0	0	0	0	0	0.004672897	0.003738318	0.004672897	0.013084112	0.008411215	0.004672897	0.013084112	0.004672897	0.005607477
Uncultured Salpingoecidae (Group C2)	0	0	0.001869159	0	0	0.000934579	0.000934579	0.002803738	0	0.004672897	0.003738318	0.000934579	0.001869159	0	0	0.005607477	0.007476636	0.002803738	0.018691589	0.008411215	0	0.004672897	0.008411215	0.011214953	0.013084112	0.005607477	0.008411215	0.01588785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured Sordariomycetes5	0.000934579	0	0	0	0	0	0	0	0	0	0	0.000934579	0	0	0	0	0	0	0	0	0	0	0.012149533	0.011214953	0	0	0.004672897	0.019626168	0.059813084	0	0	0	0	0.008411215	0.017757009	0.017757009	0.01682243	0.018691589	0.014018692	0.009345794	0.007476636	0.011214953	0.025233645	0.031775701	0.017757009	0.046728972	0.009345794	0.008411215	0.009345794	0.020560748	0.008411215	0	0.000934579	0.001869159	0	0.001869159	0.001869159	0	0.001869159	0
Uncultured Chytridiomycetes6	0.013084112	0.002803738	0.000934579	0	0.002803738	0.009345794	0.001869159	0	0.002803738	0.003738318	0.011214953	0.000934579	0.001869159	0	0	0	0	0	0	0	0	0.000934579	0.001869159	0.002803738	0.002803738	0.000934579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptothrix	0	0.001869159	0.002803738	0	0.001869159	0.003738318	0.001869159	0.003738318	0.000934579	0.000934579	0.002803738	0.003738318	0.004672897	0.003738318	0.002803738	0.000934579	0	0.003738318	0.005607477	0	0	0	0.001869159	0	0	0.000934579	0.000934579	0.002803738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncultured Dothideomycetes3	0.045794393	0.030841121	0.017757009	0	0.023364486	0.023364486	0.009345794	0.007476636	0.019626168	0.013084112	0.007476636	0.014018692	0.006542056	0.006542056	0	0.005607477	0	0.017757009	0.003738318	0	0	0	0	0	0	0	0.005607477	0	0	0	0	0	0	0	0	0	0.014018692	0	0	0	0	0	0.011214953	0.014953271	0.008411215	0.003738318	0.001869159	0.001869159	0.014018692	0.011214953	0.011214953	0	0.001869159	0	0.001869159	0.012149533	0.001869159	0.002803738	0.007476636	0
Ramlibacter5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001869159	0	0	0	0	0	0	0	0	0	0.001869159	0	0	0	0	0	0	0.008411215	0.014018692	0.007476636	0.005607477	0.004672897	0.014018692	0.008411215	0.008411215	0.014018692	0.007476636	0.004672897	0.003738318	0.002803738	0.004672897	0.001869159	0.008411215	0.001869159	0.008411215	0.003738318	0.000934579	0	0	0.001869159	0.003738318	0.001869159	0.001869159	0.003738318	0.003738318
Uncultured Chitinophagaceae7	0.070093458	0.014953271	0.01588785	0	0.047663551	0.008411215	0.004672897	0.004672897	0.01588785	0.011214953	0.014018692	0.01682243	0.011214953	0.014953271	0.009345794	0.003738318	0.006542056	0.013084112	0.009345794	0	0.005607477	0.034579439	0.011214953	0.008411215	0.010280374	0.010280374	0.011214953	0.006542056	0	0.000934579	0	0.017757009	0.01682243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
